Id,SalePrice
1823,59386.943333333336
1824,130450.12
1825,148253.54333333333
1826,97003.75666666667
1827,108018.02
1828,136241.63
1829,98862.07333333333
1830,167885.33333333334
1831,188288.0
1832,117583.53
1833,150710.62333333332
1834,146426.93
1835,164202.19
1836,133821.44666666666
1837,80232.48
1838,145187.36333333334
1839,90579.57333333333
1840,160567.32666666666
1841,140317.28177777777
1842,86073.86333333333
1843,139017.33333333334
1844,145123.91333333333
1845,142136.94
1846,147486.0
1847,152875.55666666667
1848,53887.61666666667
1849,134703.63833333334
1850,129742.39333333333
1851,145303.91666666666
1852,131763.5
1853,131083.2
1854,161607.99666666667
1855,158218.84533333333
1856,225664.11333333334
1857,163244.31666666668
1858,139227.0222222222
1859,121246.0824444444
1860,145726.62
1861,121250.74411111107
1862,288242.9633333333
1863,288242.9633333333
1864,288242.9633333333
1865,359360.23
1866,341802.95
1867,257012.83
1868,266512.3466666667
1869,183048.85333333333
1870,259932.94333333333
1871,237796.55333333334
1872,168661.28666666665
1873,209140.93666666668
1874,132975.0
1875,191349.16666666666
1876,208650.5
1877,190044.8
1878,216292.42
1879,122840.92
1880,135474.895
1881,224462.09
1882,260489.92666666667
1883,197825.83333333334
1884,220463.70666666667
1885,251661.35333333333
1886,250426.90666666668
1887,175215.24
1888,257166.34
1889,167253.5943333333
1890,131922.91666666666
1891,145427.00666666665
1892,110051.09666666666
1893,116414.80666666667
1894,121603.72666666667
1895,142471.58333333334
1896,125189.37
1897,104892.0
1898,119853.89
1899,127871.93333333333
1900,149165.62333333332
1901,148933.14333333334
1902,126410.09
1903,244414.40666666668
1904,129778.66666666667
1905,172129.71333333335
1906,146322.73666666666
1907,180158.08
1908,132960.82333333333
1909,137025.19933333332
1910,133148.9928888889
1911,197231.37666666668
1912,272280.91
1913,184252.45666666667
1914,73429.66666666667
1915,328162.7633333333
1916,65636.33
1917,275156.2266666667
1918,131432.39444444445
1919,161530.91333333333
1920,167913.8097777778
1921,363632.49
1922,332903.67333333334
1923,234181.94333333333
1924,180650.6
1925,243921.66666666666
1926,350856.00666666665
1927,133248.33333333334
1928,160667.875
1929,130426.66666666667
1930,141654.93518518517
1931,136427.36666666667
1932,144941.13333333333
1933,172794.8
1934,180792.77333333335
1935,178742.44
1936,187246.33333333334
1937,187976.66666666666
1938,167824.25644444444
1939,266699.7633333333
1940,200641.14
1941,182794.33333333334
1942,179223.63333333333
1943,192751.45333333334
1944,306859.12666666665
1945,350357.5133333333
1946,152673.04666666666
1947,317123.0933333333
1948,157218.0
1949,230724.55
1950,171823.03333333333
1951,230107.52666666667
1952,233121.37333333332
1953,161134.54
1954,240781.06666666668
1955,143649.47333333333
1956,268261.68
1957,176711.3
1958,311037.15
1959,147805.79133333333
1960,116401.15666666666
1961,122422.16666666667
1962,90700.33333333333
1963,102797.16666666667
1964,113226.19666666667
1965,154386.69
1966,148959.25333333333
1967,252352.98
1968,363893.20666666667
1969,362626.9666666667
1970,421678.11333333334
1971,477471.9733333333
1972,376824.9066666667
1973,297580.91333333333
1974,312673.86
1975,444121.18666666665
1976,255282.57
1977,311640.76
1978,344133.42
1979,355625.63666666666
1980,194289.9775
1981,353980.4266666667
1982,208516.44666666666
1983,208516.44666666666
1984,160015.1
1985,191602.91
1986,197543.00333333333
1987,203758.79222222223
1988,184148.73333333334
1989,193011.5
1990,222664.60666666666
1991,218241.79333333333
1992,212333.36666666667
1993,177624.25333333333
1994,261521.53666666665
1995,187565.45
1996,259538.39666666667
1997,346289.19
1998,321840.48333333334
1999,234398.70666666667
2000,301506.31
2001,264994.92
2002,224962.28
2003,265628.17333333334
2004,275801.64
2005,220649.19
2006,232587.535
2007,266084.76
2008,221378.59904761906
2009,192864.2
2010,189277.02
2011,143243.68
2012,180147.27666666667
2013,184046.5
2014,191124.5
2015,190094.95
2016,184994.3
2017,203402.96666666667
2018,125330.15
2019,133075.33333333334
2020,107147.0
2021,112145.97
2022,176854.33333333334
2023,155215.59666666668
2024,210355.88
2025,435246.15
2026,188775.54333333333
2027,159015.12533333333
2028,154602.33355555555
2029,170764.66666666666
2030,293270.26666666666
2031,277380.26666666666
2032,286759.61
2033,288592.0133333333
2034,169995.405
2035,216123.38
2036,201313.74666666667
2037,202984.54333333333
2038,368153.73333333334
2039,202835.06
2040,479746.09
2041,272208.34
2042,216721.26666666666
2043,168728.84666666668
2044,171855.24666666667
2045,193464.28333333333
2046,142146.64366666667
2047,156215.87
2048,139642.4777777778
2049,137607.215
2050,179047.56666666668
2051,128734.16666666667
2052,144802.33333333334
2053,143801.75
2054,91833.4
2055,154783.88666666666
2056,143251.20666666667
2057,120076.74
2058,217567.16666666666
2059,119753.5
2060,158410.91666666666
2061,173387.84
2062,132648.33333333334
2063,113691.12
2064,133038.41666666666
2065,116932.24
2066,171168.77333333335
2067,138765.3322222222
2068,134654.42833333334
2069,99360.52666666667
2070,110732.13
2071,95728.56
2072,138276.42666666667
2073,140460.12666666668
2074,191229.25333333333
2075,142542.25
2076,122962.1
2077,155600.16666666666
2078,129372.02666666667
2079,132004.93
2080,125308.83333333333
2081,135739.25
2082,131348.17666666667
2083,153785.06666666668
2084,115110.77333333333
2085,135208.83333333334
2086,144020.57
2087,139236.0
2088,117021.82333333333
2089,85578.47
2090,145390.50333333333
2091,125320.96666666666
2092,164047.20333333334
2093,124165.76333333334
2094,155873.47916666666
2095,140867.20611111113
2096,102710.5
2097,97999.45
2098,147943.63333333333
2099,64629.833333333336
2100,124593.63666666667
2101,133306.4127777778
2102,157568.59666666668
2103,115964.53333333334
2104,129427.23333333334
2105,142326.65
2106,76115.74
2107,227472.04333333333
2108,125267.83333333333
2109,131014.48666666666
2110,115145.94666666667
2111,176195.66666666666
2112,129085.44
2113,129407.86333333333
2114,127633.32
2115,146930.64333333334
2116,128349.38666666667
2117,145577.88333333333
2118,120991.80333333333
2119,114621.94666666667
2120,112025.29333333333
2121,95237.24
2122,109324.27666666667
2123,108192.69
2124,241668.80666666667
2125,148819.21333333335
2126,182126.65333333332
2127,161624.01333333334
2128,132864.07333333333
2129,95580.31333333334
2130,148624.92666666667
2131,182202.30666666667
2132,118903.12666666666
2133,111970.70333333334
2134,114114.66666666667
2135,98822.65333333334
2136,80387.16666666667
2137,119270.74666666667
2138,141159.16666666666
2139,146932.33
2140,135582.5
2141,149641.51111111112
2142,137540.5
2143,156051.67333333334
2144,92657.97666666667
2145,137175.33333333334
2146,159475.055
2147,148145.0
2148,127029.86666666667
2149,134352.74666666667
2150,208473.39333333334
2151,134855.97666666665
2152,138447.59666666668
2153,148548.75
2154,114043.84333333334
2155,152220.96555555554
2156,221566.18
2157,218676.58
2158,246066.93666666668
2159,237543.09666666668
2160,177444.56833333333
2161,262758.31666666665
2162,424836.36333333334
2163,353533.8933333333
2164,230252.26666666666
2165,183670.66666666666
2166,145891.9111111111
2167,184846.38
2168,202452.75
2169,189433.0
2170,217175.9
2171,158906.3
2172,148548.41666666666
2173,179850.19666666666
2174,236279.28333333333
2175,348909.2866666667
2176,275938.91
2177,265636.1766666667
2178,226480.98333333334
2179,145773.45515873018
2180,165698.153
2181,190998.91666666666
2182,230291.93
2183,194623.2825
2184,142961.08333333334
2185,145199.33333333334
2186,148451.83333333334
2187,149596.16666666666
2188,163527.93666666668
2189,208458.20333333334
2190,95140.19
2191,95140.19
2192,96440.48
2193,107594.8
2194,110147.75
2195,104728.24
2196,127800.15
2197,108406.60666666667
2198,158192.38666666666
2199,157846.42333333334
2200,126892.39666666667
2201,133337.15666666668
2202,197140.75333333333
2203,163985.12666666668
2204,154516.06333333332
2205,106721.66666666667
2206,123124.99
2207,214105.64
2208,250750.69
2209,163774.83333333334
2210,131492.35666666666
2211,112368.06666666667
2212,120971.94666666667
2213,103100.59
2214,155624.72666666665
2215,105382.85666666667
2216,145849.98666666666
2217,88379.06666666667
2218,114941.58333333333
2219,94097.93333333333
2220,92036.98666666666
2221,334323.81
2222,218058.61666666667
2223,252372.72333333333
2224,217255.01333333334
2225,152817.602
2226,192268.37
2227,203849.06333333332
2228,237319.25666666665
2229,234510.94666666666
2230,167206.02666666667
2231,208206.1
2232,186489.83333333334
2233,174106.71333333335
2234,235827.95333333334
2235,198922.83333333334
2236,264547.86666666664
2237,303100.19666666666
2238,191919.23333333334
2239,125710.83333333333
2240,166297.57416666666
2241,137385.14666666667
2242,138765.38333333333
2243,134182.13144444444
2244,99549.76888888888
2245,92160.49666666667
2246,138924.58333333334
2247,112827.66666666667
2248,126951.0
2249,127291.33333333333
2250,133082.125
2251,109722.82666666666
2252,182477.83333333334
2253,170234.03666666665
2254,190149.83333333334
2255,194124.83333333334
2256,185855.36666666667
2257,212140.20666666667
2258,174915.15666666668
2259,189942.66666666666
2260,151148.66666666666
2261,192109.74666666667
2262,196617.42
2263,308533.83666666667
2264,423620.87333333335
2265,154476.01777777777
2266,282010.7733333333
2267,322363.44666666666
2268,383352.60333333333
2269,166238.34
2270,184218.84666666668
2271,205053.16333333333
2272,204906.32
2273,169208.76333333334
2274,175177.33333333334
2275,155260.62333333332
2276,166523.5
2277,183973.01666666666
2278,167539.18333333332
2279,124502.0
2280,116374.2
2281,177691.04666666666
2282,167038.45333333334
2283,102646.33333333333
2284,114830.77666666667
2285,143010.21833333332
2286,129822.33333333333
2287,358620.7966666667
2288,256568.02666666667
2289,364321.86666666664
2290,404059.87666666665
2291,301658.95666666667
2292,411845.3233333333
2293,385726.06666666665
2294,412208.14
2295,414391.36333333334
2296,277355.59
2297,314532.25
2298,352610.95
2299,366560.77
2300,332005.35333333333
2301,267589.30666666664
2302,231473.18
2303,269203.2633333333
2304,239615.59
2305,175360.73583333334
2306,175360.73583333334
2307,187621.44333333333
2308,223173.06333333332
2309,285648.88666666666
2310,207473.95
2311,182594.90416666667
2312,175751.62333333332
2313,172884.62
2314,184701.1075
2315,173468.79
2316,192472.88666666666
2317,177147.88666666666
2318,171302.01666666666
2319,180833.26333333334
2320,176739.69
2321,241285.54333333333
2322,171175.79666666666
2323,166211.23222222223
2324,173659.87666666668
2325,220391.44
2326,173126.68333333332
2327,216888.90333333332
2328,229420.34333333332
2329,182539.96666666667
2330,187559.5
2331,308864.24
2332,459279.5933333333
2333,325926.98
2334,273925.2266666667
2335,265358.3333333333
2336,303745.52
2337,200737.665
2338,250888.01666666666
2339,242915.37
2340,372295.80333333334
2341,230459.33666666667
2342,244494.26
2343,232394.04416666666
2344,255015.37666666668
2345,248601.53666666665
2346,211659.78
2347,192763.72666666665
2348,242458.75666666665
2349,168510.62111111113
2350,270876.24333333335
2351,259146.57
2352,263763.33
2353,212560.11
2354,134156.65
2355,163103.03222222222
2356,150521.75
2357,219938.81666666668
2358,199733.2
2359,127023.90666666666
2360,124346.33333333333
2361,145424.33333333334
2362,265927.7133333333
2363,139614.34333333332
2364,160543.74
2365,210155.945
2366,197388.72333333333
2367,245262.03
2368,202621.76166666666
2369,244018.73666666666
2370,169631.82333333333
2371,172012.66666666666
2372,185969.64333333334
2373,262857.93
2374,277070.2733333333
2375,258914.87
2376,251799.49
2377,296487.51666666666
2378,156744.83333333334
2379,201524.46666666667
2380,146138.16666666666
2381,160449.5
2382,221298.79333333333
2383,219778.68333333332
2384,241164.36666666667
2385,153539.64333333334
2386,141127.41666666666
2387,138144.91666666666
2388,105342.16333333333
2389,132547.97666666665
2390,137749.59666666668
2391,129266.66666666667
2392,118269.85333333333
2393,160544.2
2394,146347.66666666666
2395,233725.42666666667
2396,151860.28
2397,189463.32
2398,116736.82333333333
2399,53157.17
2400,62463.47
2401,130241.33333333333
2402,134827.58333333334
2403,137701.93433333334
2404,151990.52666666667
2405,157561.16666666666
2406,129822.16666666667
2407,130236.75
2408,145655.14333333334
2409,135593.16666666666
2410,170362.82666666666
2411,113463.66666666667
2412,148440.12333333332
2413,130366.66666666667
2414,137574.25
2415,136111.67144444445
2416,122586.56666666667
2417,129421.78666666667
2418,133266.36904761905
2419,127625.97
2420,116829.61
2421,148183.54333333333
2422,102877.17
2423,130000.86666666667
2424,153530.03666666665
2425,180024.12666666668
2426,116776.03333333334
2427,137447.48
2428,192197.36
2429,116842.60666666667
2430,128800.16666666667
2431,100228.20333333334
2432,134689.83333333334
2433,143172.25
2434,145535.0
2435,144874.83333333334
2436,118251.08
2437,114916.07333333333
2438,114411.79666666666
2439,111785.51333333334
2440,119637.90333333334
2441,100441.63333333333
2442,106990.18333333333
2443,118820.72666666667
2444,131477.15333333332
2445,105760.96333333333
2446,149335.71
2447,201278.80333333334
2448,144518.55
2449,120076.86666666667
2450,178945.72666666665
2451,129043.86333333333
2452,215415.35666666666
2453,119872.28666666667
2454,130189.59333333334
2455,109715.38
2456,132641.08333333334
2457,125391.35666666667
2458,125618.82333333333
2459,109443.29666666666
2460,142339.16666666666
2461,128370.61333333333
2462,139803.3
2463,116282.71666666666
2464,185958.14
2465,127583.62
2466,111369.62333333334
2467,151769.29666666666
2468,99037.69333333333
2469,89669.26666666666
2470,192664.41
2471,242345.48666666666
2472,179224.6
2473,118162.11666666667
2474,101319.38666666667
2475,238237.98333333334
2476,121319.01333333334
2477,117700.5
2478,159325.52833333332
2479,111503.22666666667
2480,148427.16666666666
2481,114674.33333333333
2482,125258.9
2483,120828.5
2484,124527.06666666667
2485,125643.27333333333
2486,139470.83333333334
2487,180458.94333333333
2488,160670.78
2489,150604.14
2490,140609.08333333334
2491,100525.51333333334
2492,188226.94
2493,142361.59666666668
2494,151849.52333333335
2495,111321.61333333333
2496,237281.4
2497,143541.54
2498,114682.54333333333
2499,113112.66666666667
2500,132926.53333333333
2501,131260.67
2502,140072.24666666667
2503,106369.02666666667
2504,195835.94666666666
2505,233195.37333333332
2506,280159.7
2507,308325.37666666665
2508,280294.87666666665
2509,234469.81666666668
2510,241128.5
2511,191453.5475
2512,225606.47916666666
2513,215044.51
2514,268131.31666666665
2515,145444.79
2516,173040.79416666666
2517,133914.0
2518,143032.0
2519,229262.74333333335
2520,205573.25
2521,200549.0
2522,226897.24666666667
2523,127174.9
2524,144791.51
2525,147133.36666666667
2526,142648.08
2527,109200.53333333334
2528,125305.36666666667
2529,128312.44444444445
2530,126242.5
2531,225652.16666666666
2532,228242.27
2533,199162.87333333332
2534,245827.83666666667
2535,287882.6433333333
2536,230530.49333333335
2537,223221.41
2538,181940.86
2539,181324.92555555556
2540,176760.21777777778
2541,186520.32
2542,169121.85333333333
2543,122842.33
2544,130388.30666666667
2545,123407.25666666667
2546,149044.16666666666
2547,148035.12
2548,150143.57133333333
2549,165241.09
2550,391382.06
2551,144990.63266666664
2552,129578.83333333333
2553,89248.71
2554,112712.75
2555,108820.03333333334
2556,93945.86333333333
2557,110623.51666666666
2558,157820.52
2559,121690.01333333334
2560,125136.63666666667
2561,140442.1588888889
2562,134906.91333333333
2563,143347.38666666666
2564,178945.10666666666
2565,127451.03666666667
2566,141171.27666666667
2567,124527.28333333334
2568,161493.65333333332
2569,174398.83333333334
2570,132448.02333333335
2571,181159.95666666667
2572,192300.84
2573,201685.17333333334
2574,302485.69333333336
2575,124328.34
2576,133034.51333333334
2577,175302.62666666668
2578,104149.11333333333
2579,77652.70666666667
2580,138392.52666666667
2581,134368.00333333333
2582,118322.98333333334
2583,247919.00666666665
2584,160092.95666666667
2585,177564.84666666668
2586,183759.8811111111
2587,194344.66666666666
2588,144258.0
2589,145672.0
2590,218163.18
2591,232845.50666666665
2592,240324.56333333332
2593,252411.64
2594,181555.65666666668
2595,229327.59666666668
2596,305639.94
2597,193615.65333333332
2598,281797.4633333333
2599,362441.12666666665
2600,186893.42333333334
2601,141328.65
2602,86219.56
2603,91190.6
2604,91797.58333333333
2605,91845.06333333334
2606,145936.38333333333
2607,181537.93333333332
2608,190290.58333333334
2609,179392.30555555556
2610,120511.66666666667
2611,133740.35333333333
2612,153918.73
2613,126006.0
2614,125599.16666666667
2615,150598.69
2616,136674.66666666666
2617,152326.49333333335
2618,169135.16
2619,225139.18666666668
2620,190868.10666666666
2621,184492.33333333334
2622,208816.68333333332
2623,260340.8
2624,276252.97
2625,298782.39666666667
2626,169264.86
2627,197798.54666666666
2628,430845.5
2629,476470.48333333334
2630,364885.62333333335
2631,423524.7366666667
2632,451743.7133333333
2633,313505.94
2634,359390.76666666666
2635,144663.70333333334
2636,202156.05666666667
2637,152507.66666666666
2638,275852.82666666666
2639,184665.48
2640,154029.66666666666
2641,106752.76
2642,187226.17833333334
2643,127843.33333333333
2644,129459.21333333333
2645,104066.33333333333
2646,94354.66666666667
2647,102673.33333333333
2648,139065.0
2649,145316.47333333333
2650,153830.85666666666
2651,156134.95333333334
2652,397754.1533333333
2653,265711.5
2654,240220.85333333333
2655,347419.6533333333
2656,358286.73
2657,310226.54
2658,288221.79
2659,304391.8233333333
2660,295271.8466666667
2661,359699.8233333333
2662,352635.41
2663,262160.07
2664,289291.4733333333
2665,319164.0833333333
2666,295941.17
2667,167400.69333333333
2668,185297.32916666666
2669,174268.98666666666
2670,294384.4866666667
2671,186024.32583333334
2672,181192.11625
2673,218185.66166666665
2674,214110.41333333333
2675,163447.21944444446
2676,187076.0
2677,194409.45
2678,299462.3
2679,287853.08666666667
2680,276900.64
2681,443453.7233333333
2682,356258.99
2683,551560.4733333334
2684,298629.29333333333
2685,355844.45666666667
2686,263720.1566666667
2687,266059.44666666666
2688,243545.81
2689,204188.81333333332
2690,426794.61666666664
2691,187999.36666666667
2692,125449.12166666667
2693,192932.60083333333
2694,129158.67333333334
2695,196692.6425
2696,190108.74583333332
2697,204524.66666666666
2698,201096.66666666666
2699,173498.51333333334
2700,165741.54333333333
2701,162401.85083333333
2702,121351.19666666667
2703,151562.57666666666
2704,148395.82
2705,127008.66666666667
2706,124062.55333333333
2707,130807.03333333334
2708,133243.5
2709,116942.88666666667
2710,127001.03333333334
2711,272365.13666666666
2712,361174.54
2713,171896.8188888889
2714,149707.3381269841
2715,170175.47444444444
2716,153728.52711111112
2717,199016.0
2718,253762.56333333332
2719,138551.90099999998
2720,164983.32333333333
2721,143435.14333333334
2722,172589.01666666666
2723,143727.53333333333
2724,127381.86
2725,137559.41666666666
2726,140775.75
2727,153937.58333333334
2728,172766.3
2729,155737.5
2730,144203.16666666666
2731,107113.27666666667
2732,109315.60333333333
2733,162404.41666666666
2734,153355.91
2735,125153.56666666667
2736,152344.40666666668
2737,120396.43333333333
2738,148061.58866666668
2739,157451.66666666666
2740,142351.83333333334
2741,143699.25
2742,150762.96666666667
2743,142645.16666666666
2744,143164.75
2745,142829.58333333334
2746,126744.56
2747,158843.06333333332
2748,140679.41666666666
2749,129308.0
2750,129081.05333333333
2751,121982.36
2752,295363.83666666667
2753,151228.72
2754,182427.89333333334
2755,132473.77333333335
2756,84662.19666666667
2757,64503.433333333334
2758,86408.24
2759,163537.92666666667
2760,137220.84
2761,143871.83333333334
2762,148887.62333333332
2763,203776.66666666666
2764,182390.87666666668
2765,287214.3233333333
2766,137690.64
2767,92054.34
2768,127871.21
2769,120727.36333333333
2770,151161.55333333334
2771,123658.49333333333
2772,112702.83333333333
2773,173546.85
2774,142094.49666666667
2775,128903.57
2776,156588.77333333335
2777,152706.66666666666
2778,136118.46666666667
2779,124852.36
2780,105447.80333333333
2781,101294.39666666667
2782,109305.68
2783,106737.12333333334
2784,125866.36666666667
2785,157677.16333333333
2786,63057.33666666667
2787,116823.08666666667
2788,76846.48666666666
2789,215611.04666666666
2790,108233.74
2791,126461.55333333333
2792,75382.92333333334
2793,161524.57666666666
2794,113282.22
2795,123061.06666666667
2796,94962.1
2797,196089.25333333333
2798,143312.26
2799,125588.33666666667
2800,87038.27
2801,107968.73666666666
2802,130111.25
2803,150653.26666666666
2804,155667.89333333334
2805,108430.11333333333
2806,85231.20333333334
2807,161632.63955555556
2808,148852.97666666665
2809,133392.4
2810,138090.58333333334
2811,164296.66333333333
2812,149562.16666666666
2813,154323.57666666666
2814,154854.61555555556
2815,96544.00333333333
2816,235524.54666666666
2817,142335.92333333334
2818,130249.4
2819,172432.9161111111
2820,135692.69666666666
2821,117428.09333333334
2822,209280.77
2823,236724.69333333333
2824,180214.26666666666
2825,181409.78
2826,136784.83333333334
2827,139614.81
2828,208889.62666666668
2829,164310.79522222222
2830,225299.59333333332
2831,187266.90666666668
2832,208001.79333333333
2833,254146.83666666667
2834,210411.3025
2835,225503.54333333333
2836,191272.4125
2837,167682.16333333333
2838,151133.45666666667
2839,187206.0
2840,183786.24
2841,199139.3
2842,208957.37
2843,156240.45666666667
2844,172621.26666666666
2845,132628.0
2846,209504.41
