id,exam_score
630201,53.51587026044085
630202,55.48488492423992
630203,38.881365531563546
630204,54.22768460531526
630205,71.68683931458824
630206,64.76381629762479
630207,83.38173390327448
630208,73.87313952811452
630209,50.21343232391113
630210,56.323490758329484
630211,72.08013009200349
630212,82.91764776392542
630213,80.83000988158854
630214,49.296449312164754
630215,42.54160989287347
630216,83.34603982541462
630217,49.361365756471464
630218,76.26360604149396
630219,56.392569679304266
630220,70.52471409160626
630221,69.41924608292402
630222,36.170496466596944
630223,56.549043463711655
630224,72.27040680604439
630225,70.98755659295946
630226,52.071733583929635
630227,83.59953151639124
630228,36.199220138243966
630229,59.41915213751237
630230,63.37469647029471
630231,56.89447177476539
630232,86.70812994321429
630233,41.08141044381386
630234,81.26276388104604
630235,45.660865862281
630236,58.39608941579127
630237,94.10956573029267
630238,51.627924887904314
630239,47.99671017799068
630240,56.442006342316034
630241,43.77192760825052
630242,75.82003612571
630243,63.46204023820383
630244,60.174225148346515
630245,96.04709375632079
630246,42.125279793136215
630247,60.044503470749575
630248,83.02806453589645
630249,30.889791245468825
630250,38.55699530007412
630251,46.7840347922027
630252,68.8879828207901
630253,66.23648104910711
630254,56.089358624045005
630255,79.88774329740208
630256,68.9934667526313
630257,65.96316520132814
630258,76.55064583864058
630259,70.55488967517984
630260,57.08682964728212
630261,69.90883918298348
630262,34.720045954255994
630263,35.29215892999251
630264,64.94024120128572
630265,71.47740249139642
630266,80.61548325260794
630267,87.01845491191158
630268,90.06954429411769
630269,60.59591388266321
630270,33.21856782282282
630271,71.5189478559906
630272,35.80848270663791
630273,62.4927761524396
630274,49.907338283148704
630275,43.4209808284773
630276,41.32593358263267
630277,84.1317008358277
630278,61.795902405793996
630279,52.17788079002003
630280,81.27427850304021
630281,69.99121226846363
630282,36.78979044079878
630283,39.537899991848576
630284,51.21371258655
630285,50.60685058790587
630286,51.63623617814558
630287,69.58384824802815
630288,76.69218178908243
630289,41.84736573341811
630290,76.10168386953015
630291,24.289759070255286
630292,50.35421648346483
630293,79.44091672602592
630294,88.8342095125885
630295,35.37060829393684
630296,61.94808408196366
630297,53.44225362992486
630298,47.32361540525501
630299,41.13748673158387
630300,60.37017878732611
630301,88.6397497621784
630302,45.84225639938405
630303,88.742553612221
630304,70.40794675601629
630305,87.0016398482452
630306,86.450978610021
630307,55.78459418969244
630308,53.70884018589557
630309,80.03070832575796
630310,55.35210882554818
630311,54.56483452004061
630312,45.083913934076236
630313,91.03397613884167
630314,64.32534411798287
630315,94.07343004062199
630316,31.001844767754566
630317,74.74221939586842
630318,89.08773025319763
630319,55.93388234394196
630320,68.03564388946424
630321,36.08362435944763
630322,69.13921669538855
630323,65.47791844834585
630324,58.738177097275184
630325,73.27833184465538
630326,73.66738875559076
630327,71.39824945643667
630328,75.84081530567076
630329,73.69988839105545
630330,45.906486893539615
630331,64.62130532321149
630332,61.011584353744205
630333,42.4627304990113
630334,57.27214661349903
630335,50.12128690980398
630336,41.40047691709253
630337,54.029520741451584
630338,44.56910133574219
630339,88.03339171655274
630340,32.70090492067701
630341,62.28746624510441
630342,82.57344027447246
630343,63.82318765612267
630344,85.59741158707683
630345,22.247351630325518
630346,46.69134991951289
630347,73.98562594153736
630348,77.07382718764755
630349,67.5790623378319
630350,64.7643371580101
630351,52.68340548734879
630352,78.33049352118108
630353,76.06461282525702
630354,51.37660523144116
630355,43.406275668729
630356,65.4516429165226
630357,63.13604928738059
630358,63.49607621110872
630359,54.67245795422808
630360,75.3343019068481
630361,43.486049872371744
630362,73.05892796157488
630363,87.27887126085446
630364,69.44516633309627
630365,67.13803496665128
630366,64.21598922035085
630367,75.85574817980124
630368,51.362447329457545
630369,68.99876879684975
630370,55.51234221204124
630371,58.979602604628155
630372,59.90827027448837
630373,51.653389676459255
630374,85.51901726935647
630375,40.23874168681727
630376,46.82709686044165
630377,76.71335015528203
630378,54.39374818950671
630379,56.89538802938453
630380,64.4334483355698
630381,50.34756142821014
630382,85.91922672494302
630383,28.607685011055167
630384,69.87427405053421
630385,79.93373273290821
630386,89.28666326973118
630387,87.52436090434131
630388,42.98689233951677
630389,62.452118812670605
630390,74.01835996197075
630391,80.62913744359675
630392,38.86412445797349
630393,51.985108074176075
630394,64.70900619641424
630395,41.25806653205785
630396,50.48347417489867
630397,84.32306188348068
630398,70.70377168872504
630399,60.53022693892852
630400,68.07844854710328
630401,48.36093232784112
630402,31.693497254634657
630403,44.813927284153806
630404,81.29789540224711
630405,38.39980802485799
630406,69.05470451055923
630407,74.0693176655417
630408,83.61200770689813
630409,55.04984194303599
630410,62.791123254171424
630411,74.32522935989847
630412,84.83837586321798
630413,79.34606359885616
630414,44.58752368052212
630415,55.63217879940555
630416,73.60127460575512
630417,55.48253651104164
630418,61.28055349136307
630419,46.760921816206604
630420,64.3784930033065
630421,80.81955919503125
630422,53.63993982865752
630423,31.177867461369406
630424,45.899470191441694
630425,53.32429246725356
630426,66.0047747929554
630427,62.66507316984337
630428,83.9376473350097
630429,84.79508837210975
630430,58.5694090855526
630431,64.76814849826275
630432,57.210580399321245
630433,68.29033837393433
630434,67.27072771491294
630435,35.86156343452875
630436,56.387022388902295
630437,75.76286271183272
630438,42.23022810019098
630439,50.071692768798044
630440,75.41587152135564
630441,55.60555492607969
630442,51.816279919572885
630443,60.21444047486949
630444,66.06626177482129
630445,78.31337749202426
630446,65.79927096460823
630447,79.10828727903903
630448,77.9452922637006
630449,39.53613363437195
630450,91.96841138401724
630451,70.2654076560348
630452,52.711696085661444
630453,52.98256519560381
630454,54.11025749999986
630455,80.11358225538783
630456,42.23939522011502
630457,66.92400803766031
630458,45.67542087910515
630459,68.19357346233367
630460,40.61078383415378
630461,54.142677130280426
630462,44.31521252304688
630463,53.3194324081031
630464,46.69728457733028
630465,48.32490834187538
630466,58.26049610592818
630467,50.81735618081665
630468,67.29125743627368
630469,72.86123397614945
630470,40.819050174841855
630471,52.96406655966574
630472,84.53673267257187
630473,91.02920855928348
630474,63.10399124765296
630475,71.33939574850793
630476,75.42631929139837
630477,44.398038480056144
630478,73.80240698328574
630479,75.43365892804049
630480,53.23283409317723
630481,55.677131474567084
630482,63.3499816972226
630483,36.70322372377638
630484,61.128110222313325
630485,58.930527653142725
630486,85.28717012406385
630487,67.96461002822582
630488,49.63410992830354
630489,60.947247705108296
630490,71.61181006784707
630491,92.36749253801004
630492,86.4324767121612
630493,48.7357696444666
630494,42.22404557319948
630495,43.39864873571856
630496,39.186852849996384
630497,41.26271593085579
630498,92.1022603787672
630499,66.56468553454994
630500,65.04932643068926
630501,88.60735784728283
630502,83.52105400582099
630503,19.224985089353595
630504,38.825335813955846
630505,70.76168425992704
630506,55.96379430255619
630507,66.01791653028305
630508,59.04818524251654
630509,98.07507775414868
630510,39.12787109980782
630511,34.54689912204609
630512,90.6680301311604
630513,84.99598992400279
630514,53.67713348936148
630515,65.34760567270078
630516,62.622266803755224
630517,56.518364453687845
630518,53.01599588950503
630519,51.073313025595624
630520,52.42797234339893
630521,68.67446351826806
630522,78.51636304131117
630523,78.92108238562889
630524,79.96929701397502
630525,61.54443195124456
630526,40.38564893162574
630527,46.09579746763275
630528,66.79982832415372
630529,85.57104658849576
630530,48.322007512492654
630531,52.592572277733744
630532,65.1987111217793
630533,41.17656100546701
630534,72.83850508766919
630535,52.02721461928883
630536,68.45579272517536
630537,73.53622956365724
630538,44.671332243531054
630539,54.94727123583633
630540,57.33862551070149
630541,72.61633204951144
630542,83.58391463011283
630543,76.1915157113019
630544,74.0984319308247
630545,69.33388665350817
630546,75.77374838767973
630547,71.88670471362177
630548,63.12478648724793
630549,59.98748648896202
630550,38.89825391068756
630551,49.42479161833272
630552,53.10949048177387
630553,75.12424563964281
630554,63.32364526272208
630555,68.3017147925085
630556,30.422116023384795
630557,29.15494339210398
630558,40.794354460337445
630559,55.738670294322155
630560,59.90302761240589
630561,77.65465850968633
630562,44.09741440785248
630563,60.714733379545244
630564,63.927904075764545
630565,81.48716188139004
630566,41.62316344941054
630567,55.34432173542269
630568,55.44202878240197
630569,52.538677982891954
630570,85.07683068990897
630571,66.43650941157226
630572,50.88203804501873
630573,58.31215542734064
630574,75.42507274311939
630575,90.24559848648771
630576,74.76408828062418
630577,58.916931754790205
630578,64.45841671094217
630579,62.005494731125495
630580,68.98350110663559
630581,58.60704275872531
630582,51.78570878314435
630583,46.5927772760067
630584,34.84345935170394
630585,57.634778264875635
630586,55.443297957942946
630587,78.8020296632103
630588,70.79659285578748
630589,38.43442422718207
630590,55.50616184865048
630591,72.44156606685735
630592,56.93185767340541
630593,47.161273256803455
630594,73.98796353594176
630595,45.46347576031379
630596,81.84665859451073
630597,53.39655497085026
630598,81.5485605901147
630599,54.66343490445352
630600,61.533000681722996
630601,33.562579954367095
630602,61.746122958932986
630603,46.121878903617656
630604,64.5293826293901
630605,71.13516855448322
630606,97.0612407048553
630607,82.6767036890094
630608,25.348685379326078
630609,43.0657652569487
630610,66.27053323613387
630611,42.78763287614327
630612,72.45311120425362
630613,52.42774872912192
630614,67.98808494263773
630615,68.09948485495029
630616,63.362145177913
630617,60.44249825620961
630618,37.566161902496525
630619,91.421554927285
630620,72.81002696743195
630621,55.863591242024675
630622,65.98038195440267
630623,56.11479917720636
630624,62.91874415399292
630625,69.53120473988945
630626,58.44180529622395
630627,60.04717285143853
630628,88.67283385304194
630629,38.99483207301096
630630,42.016096422171685
630631,41.22108751440254
630632,75.25674939844265
630633,73.9764588044897
630634,70.95452473501294
630635,71.04985724547856
630636,55.953235338160816
630637,65.39804480599179
630638,41.75421449069842
630639,51.62262587604693
630640,73.4467057733153
630641,47.85395588350563
630642,41.7054890197053
630643,82.92933013538766
630644,47.864251096497185
630645,80.2289578287307
630646,60.50079772501176
630647,70.13986880005912
630648,78.91721248355387
630649,75.05017872636346
630650,75.48763052840289
630651,85.79295024352976
630652,60.447873431711024
630653,85.03285803112003
630654,71.95794134001491
630655,38.16665259565312
630656,53.034938931681296
630657,78.71281963603906
630658,47.231091651861384
630659,70.24793947872026
630660,34.01115269179147
630661,53.47864244888303
630662,58.53650769393463
630663,31.104248146869992
630664,81.54163136360795
630665,42.29304011029722
630666,66.52902518342692
630667,63.8321652091764
630668,65.04670322770153
630669,72.80513346168033
630670,83.69195974306663
630671,72.88345048641126
630672,69.93155931342051
630673,39.19721442870167
630674,50.657102181101955
630675,54.495302391716855
630676,68.03520793236292
630677,82.23937775625119
630678,74.66692742744047
630679,43.03277051987417
630680,80.8095799244579
630681,40.86608927225383
630682,71.91109794035063
630683,48.014293034067464
630684,43.74168085344765
630685,72.14333177570373
630686,83.16146448604623
630687,78.97168925189527
630688,36.83639120575631
630689,37.89481102180689
630690,91.10735470142843
630691,48.392382012551664
630692,44.94768484109058
630693,61.382929402127864
630694,51.96799983552762
630695,77.3659886849188
630696,52.12485603337578
630697,47.49433609899309
630698,64.3932573143586
630699,81.00136503387083
630700,83.47648863635254
630701,84.41783154526533
630702,77.54195758683593
630703,44.51455616521976
630704,83.13601721619804
630705,45.26106189025775
630706,80.21754356977505
630707,43.22585594243791
630708,50.791321086518884
630709,88.074880153795
630710,84.54597301713468
630711,78.61181314291966
630712,34.71253903600706
630713,65.76818303144371
630714,54.97334924348618
630715,82.91099071024915
630716,71.47562858906605
630717,57.81207943084414
630718,81.26296085028736
630719,48.81096703722626
630720,88.25253222517284
630721,42.36982073914515
630722,80.31745372955533
630723,35.03292814665005
630724,39.479482911007686
630725,79.86121115995631
630726,51.66781852056329
630727,54.28646687852368
630728,50.31578411114242
630729,44.09711228335517
630730,69.2603193252992
630731,88.91683329770815
630732,41.587656147175295
630733,70.67624203304082
630734,94.67188149937012
630735,64.2063892800329
630736,80.54733732602982
630737,76.4562670338963
630738,89.51422127075962
630739,82.65000320583567
630740,38.317089507697304
630741,68.15361915893735
630742,75.64054165320259
630743,56.773966195852694
630744,76.51996536133352
630745,55.772596316316005
630746,76.72727105724721
630747,68.60375218091178
630748,35.13664744762736
630749,57.83689433997506
630750,74.60058811810558
630751,47.808597172187206
630752,62.762299929811014
630753,68.68981706669888
630754,40.61464013676428
630755,80.28385086907137
630756,68.03972724283497
630757,43.289308217846454
630758,68.11668353524246
630759,60.11651655497178
630760,77.5392740166558
630761,38.63182754109229
630762,34.42490023181226
630763,81.90507663856887
630764,68.27197267483538
630765,47.94395367628175
630766,58.3236925121517
630767,33.91000070177469
630768,97.54027542318718
630769,39.7157218003841
630770,65.29373288832905
630771,47.94932274946392
630772,33.05260520369413
630773,90.20569918381854
630774,57.29966682432475
630775,69.48934406961428
630776,64.13322046706462
630777,77.59939056814734
630778,80.61741244478841
630779,87.18158806077636
630780,62.56699256112565
630781,90.58614721087031
630782,76.41648016190211
630783,58.26821887523159
630784,80.00006969859199
630785,77.50556617114715
630786,76.21296734845491
630787,68.8883969985591
630788,78.92592716890877
630789,59.524760099472736
630790,38.627932542922295
630791,65.87556874774229
630792,60.51815541162934
630793,89.24147804237114
630794,48.80970516814786
630795,67.1950894394414
630796,53.26326261385574
630797,41.53076563898314
630798,63.36463540149321
630799,51.449782267494456
630800,37.57109225151561
630801,31.13769801193334
630802,34.851041162916545
630803,71.41012212461409
630804,91.00461806914538
630805,46.64962561618442
630806,39.717558552276316
630807,46.594108238825946
630808,45.356288690840586
630809,48.4508444123999
630810,29.124544415219958
630811,78.27650276059778
630812,54.86806690339709
630813,62.29414202404935
630814,49.71259309759388
630815,53.06759545858583
630816,75.76413779985552
630817,67.85235873530786
630818,83.80259126883216
630819,50.21425139219798
630820,74.39299873288385
630821,69.56968829328011
630822,52.5261880197386
630823,58.20381293359949
630824,35.20407233127902
630825,74.22387677533652
630826,83.6992864113377
630827,49.71985405218353
630828,28.261690322978303
630829,92.09340889008922
630830,46.079193428852065
630831,62.73991845650232
630832,74.82894330018715
630833,71.0097849793897
630834,78.93514098978567
630835,88.73870109454256
630836,41.603125809847455
630837,76.09882662332276
630838,53.63329692563002
630839,77.89826859455582
630840,64.40508125931743
630841,62.670160098898286
630842,46.87840250695051
630843,56.81741845844748
630844,52.73202301669091
630845,54.678839367384136
630846,58.443054856373934
630847,50.06658532346724
630848,40.96906668955069
630849,69.29268862206845
630850,85.19165929216696
630851,76.73156172552495
630852,87.97879861461568
630853,72.59116693727353
630854,75.76511012504565
630855,89.76311101875076
630856,74.0276997826224
630857,60.252876323399
630858,85.09157178231364
630859,80.24928466678942
630860,76.56711776684088
630861,95.17110611156892
630862,80.73437558066209
630863,68.04149021126172
630864,87.58701889751893
630865,71.70681529584691
630866,61.609971754965535
630867,76.84610642590354
630868,74.4885649509019
630869,68.37157900229968
630870,55.19137437784927
630871,57.045999787574985
630872,49.030025042483636
630873,51.464050441115305
630874,36.79491468320518
630875,84.46416936813449
630876,37.73889641666
630877,72.92047714327046
630878,49.22556949435368
630879,47.423546275962465
630880,63.915276122242446
630881,40.65260069002528
630882,67.31815313973118
630883,84.88446203919472
630884,51.957061194197905
630885,55.408927113522644
630886,49.38900982652325
630887,61.88650007473875
630888,65.25611419377354
630889,73.08575755580739
630890,95.47993373590964
630891,75.51046118526307
630892,22.46784413186139
630893,50.938497795041556
630894,76.341133771012
630895,52.18130526964144
630896,74.30316007894908
630897,63.58006263797305
630898,28.639753374558012
630899,30.0307351868358
630900,33.3926515192543
630901,73.70361213265284
630902,35.49960412576817
630903,53.432225016314334
630904,72.74847352157435
630905,61.41985524767683
630906,41.043378655389915
630907,43.29353150317141
630908,35.74243156111582
630909,90.0791059353618
630910,56.35810798821631
630911,43.87465479700758
630912,47.0982513017633
630913,73.41481464886192
630914,97.04502705050471
630915,59.07313202308731
630916,28.84255151064705
630917,41.88864385046986
630918,53.4993436605119
630919,81.85609038197799
630920,87.35344185817502
630921,81.78696799975404
630922,68.52628292766923
630923,51.60708045891367
630924,87.33474661316532
630925,53.692602831604866
630926,55.48543989577412
630927,50.53147351737477
630928,75.29344283134374
630929,87.46981059750401
630930,94.35421757122498
630931,62.31237353578836
630932,79.58664662664567
630933,41.5676682039659
630934,76.46390927305924
630935,76.55119138387305
630936,62.21471958416302
630937,79.888349440207
630938,48.01617973018424
630939,79.02554270533842
630940,84.66971058649254
630941,47.918779021284664
630942,46.64691721335301
630943,56.478504805592046
630944,34.668770163063755
630945,47.6915962835231
630946,42.943028253409985
630947,32.61922134648262
630948,36.261637797342075
630949,64.23207473793752
630950,75.43983322822793
630951,65.79541895974516
630952,72.75541837852026
630953,84.39241836753493
630954,54.992123249386914
630955,27.368452235377255
630956,67.29620036931126
630957,26.46680538705511
630958,72.23586759053114
630959,82.89972737338525
630960,53.151645812740966
630961,66.19566778777056
630962,57.772107414506706
630963,71.38099836654939
630964,75.33459558950989
630965,46.790491044836486
630966,39.48105625292489
630967,62.39916132799715
630968,49.08737437862628
630969,79.39945442774805
630970,78.39890509603904
630971,58.99898605390732
630972,93.99097684629149
630973,58.90971634686494
630974,47.91472144449423
630975,68.30040832916353
630976,43.33849438562647
630977,78.79345082767135
630978,35.74203162826646
630979,76.35354152367302
630980,82.2534753747828
630981,73.40814692636553
630982,66.19754703224133
630983,53.940570577904154
630984,60.355865047699446
630985,63.57815677710531
630986,57.774964135646286
630987,68.68595635258723
630988,66.7385211020446
630989,61.62841504638349
630990,40.410674076675065
630991,83.45948060573758
630992,31.830574577973742
630993,43.48009424188538
630994,61.0997595152408
630995,81.49607905252384
630996,27.309313125475022
630997,81.80171575319562
630998,75.7470810416765
630999,80.88766847413223
631000,60.70923554147056
631001,62.89324313861615
631002,65.51365800609786
631003,55.62476248451196
631004,74.23462663908882
631005,56.930481889583945
631006,92.44309194836191
631007,48.11573811130857
631008,51.57911060529786
631009,84.8143779681691
631010,79.5137604434755
631011,47.25963816338606
631012,75.69465791509602
631013,76.73423320812633
631014,51.00552410894806
631015,98.74653516459196
631016,51.47785999508581
631017,53.44880205457748
631018,60.099570348155055
631019,48.58486134618095
631020,48.51796556398741
631021,44.0976204930075
631022,50.766320133309975
631023,82.47826455124982
631024,47.29034605488728
631025,49.568662302636135
631026,63.64086447278091
631027,44.69308275222414
631028,47.70719258546185
631029,97.25218447526814
631030,80.54936305554205
631031,59.46820938098299
631032,36.7356451775999
631033,64.48742731548519
631034,65.48149791603218
631035,66.21962956320972
631036,50.02493322218413
631037,56.90372077819322
631038,62.36952207544454
631039,65.37626172912013
631040,77.66438671730921
631041,40.871212355555556
631042,48.79080331452586
631043,63.71413067165097
631044,73.73805821510045
631045,84.51702063193797
631046,65.80423084251606
631047,45.499229581853044
631048,65.30049178056979
631049,93.58288026271711
631050,83.28332537866834
631051,72.40524616676927
631052,49.1817684308087
631053,57.145984928492155
631054,44.17875145926142
631055,84.17890252920128
631056,36.35783262004054
631057,66.20749954751092
631058,83.42226613299229
631059,61.84442363318929
631060,43.20709123802361
631061,78.70214051835086
631062,66.35184062038736
631063,92.62542329757876
631064,64.74150525017372
631065,81.07576768604763
631066,68.01475600866512
631067,38.418255351290455
631068,72.9476302811188
631069,34.13703445951833
631070,51.00810737026625
631071,38.751108602739805
631072,58.79077507052391
631073,79.74494478386427
631074,29.136723786839475
631075,44.566077921725885
631076,82.35958158563342
631077,73.15246785353439
631078,80.80763613676459
631079,65.89371044327193
631080,56.54377336710221
631081,39.414860462991115
631082,72.35561590424656
631083,62.45359086131854
631084,65.7764172212627
631085,89.9663005254262
631086,48.565451012989676
631087,75.63853199982371
631088,44.96377749727182
631089,38.12678298502659
631090,68.40835277623451
631091,40.23249701563111
631092,49.70681050973558
631093,56.98647441862578
631094,55.55934419086411
631095,83.01409202802222
631096,44.92586096711847
631097,67.29351394782967
631098,30.558021325965463
631099,58.45188155368795
631100,61.38014081403861
631101,38.049054789539525
631102,53.60266554206971
631103,75.07195301756184
631104,54.184365763442784
631105,62.580183958213794
631106,51.46358738397894
631107,40.37783018154792
631108,46.70437811178751
631109,78.73703717519885
631110,61.7935761987221
631111,51.74313905263058
631112,76.69327957582503
631113,97.6415300603036
631114,44.34586043792588
631115,55.81800436076116
631116,90.31626590719374
631117,33.47176323346025
631118,57.82607216459088
631119,67.8819669397489
631120,61.58281465524472
631121,39.464021243721305
631122,94.66711344574158
631123,78.92502510117068
631124,37.06166690424482
631125,37.51252098140198
631126,48.63663327048839
631127,62.12982279475724
631128,41.61894231733608
631129,64.3339128268195
631130,45.95872639744639
631131,66.73390525703992
631132,84.38646826923593
631133,55.576724352159125
631134,23.619499848917144
631135,68.71186991868134
631136,77.67127617851612
631137,64.59889772546974
631138,48.39039070199647
631139,73.77627713922638
631140,53.40525395600767
631141,69.47892037076134
631142,70.74652455645649
631143,46.425583412330326
631144,75.24155873307933
631145,91.99404473969409
631146,72.81847904948191
631147,45.46740039427195
631148,78.88397593549581
631149,37.140309695287485
631150,47.306388297198346
631151,58.121657514403054
631152,65.59743421488581
631153,39.28823891623004
631154,72.87494323133582
631155,76.47681833319518
631156,69.853534216039
631157,83.29632834145343
631158,35.13766388306969
631159,67.12261285086824
631160,67.98810526087372
631161,52.97581127326217
631162,60.27207937279003
631163,62.3459930859178
631164,58.56607382215644
631165,85.44867579997364
631166,36.6968047127511
631167,47.892392233027465
631168,76.53402053089297
631169,88.91693825091785
631170,58.72589238340952
631171,83.99294785558106
631172,70.81024983485034
631173,69.75996918370221
631174,35.423567581213916
631175,78.26482577087285
631176,63.02189692975991
631177,56.30331672046394
631178,79.36928584282248
631179,73.63576915748533
631180,52.25054041526273
631181,54.631126497119986
631182,83.68380074458638
631183,52.25931022877301
631184,46.87292284751521
631185,62.54142479856848
631186,65.23168044965729
631187,54.3027940372135
631188,73.6361488363048
631189,71.603663840556
631190,89.76491066743124
631191,43.71225245648458
631192,83.14629961100339
631193,40.72546019435999
631194,44.23008674963988
631195,59.00135463363616
631196,58.614920656132135
631197,79.35397928481434
631198,82.93236006482083
631199,31.329135685723188
631200,50.930246832562105
631201,60.362310214551556
631202,42.44423931392801
631203,39.984018643143955
631204,64.57184206586714
631205,64.88642973026667
631206,97.51906363102665
631207,34.76203241384442
631208,50.7149066621878
631209,73.61395386609321
631210,85.07962524499118
631211,33.590373454766606
631212,74.80372528224878
631213,66.69979039681532
631214,68.45183357127756
631215,65.59322622469
631216,57.491988872752
631217,82.09877216378737
631218,82.66775497429876
631219,80.69394203752965
631220,39.1484572157247
631221,53.950493685729356
631222,35.96816477396726
631223,62.23543747217759
631224,43.057139448479646
631225,77.1687248555871
631226,43.014155991378274
631227,44.456219002894144
631228,52.19659647893037
631229,63.690214840812715
631230,34.892438189640885
631231,24.415910810437005
631232,73.57717519253139
631233,48.861669720232186
631234,68.93552936300804
631235,53.646712357030374
631236,64.44221890240794
631237,35.71427638947665
631238,30.091885269437633
631239,41.01035280595027
631240,47.91890452319822
631241,34.403591190556824
631242,73.83225184741781
631243,78.09872009569119
631244,58.52459006878697
631245,45.237994873226484
631246,66.05412976382785
631247,63.280559629595416
631248,37.24338231035381
631249,60.531484890808755
631250,75.12385620004156
631251,56.460108051933396
631252,66.34645300958712
631253,64.00082553963477
631254,58.2491410807119
631255,47.084412719376644
631256,67.30840695820619
631257,69.9805544700321
631258,47.54788877322381
631259,83.59718895385859
631260,43.45866346840798
631261,44.50695341046327
631262,82.38296508897514
631263,88.06826763330217
631264,41.21272910930287
631265,50.773607641061595
631266,34.996017161972134
631267,54.015658283890126
631268,71.11731194325468
631269,58.970761004823906
631270,58.9790346872707
631271,88.10869895158542
631272,31.586974963569585
